,start_frame,start_frame_sec,video_uid,clip_uid,total_frames,label,end_frame_sec,filename,end_frame,Unnamed: 0
2299,13934,413.91215,e55c9315-37fe-447f-adf9-73f8ba80b338,0a10c442-1c62-471e-a9e6-b820e0fe8cda,1152,clean,452.30702,v1/full_scale/e55c9315-37fe-447f-adf9-73f8ba80b338.mp4,15086,2300.0
2300,15552,467.84467,e55c9315-37fe-447f-adf9-73f8ba80b338,0a10c442-1c62-471e-a9e6-b820e0fe8cda,348,fix_other_item,479.434,v1/full_scale/e55c9315-37fe-447f-adf9-73f8ba80b338.mp4,15900,2301.0
2301,2120,20.08528,e55c9315-37fe-447f-adf9-73f8ba80b338,0a10c442-1c62-471e-a9e6-b820e0fe8cda,22,throw_away_trash,20.81685,v1/full_scale/e55c9315-37fe-447f-adf9-73f8ba80b338.mp4,2142,2302.0
2302,2130,20.43585,e55c9315-37fe-447f-adf9-73f8ba80b338,0a10c442-1c62-471e-a9e6-b820e0fe8cda,36,throw_away_trash,21.62,v1/full_scale/e55c9315-37fe-447f-adf9-73f8ba80b338.mp4,2166,2303.0
2303,3699,72.73209,e55c9315-37fe-447f-adf9-73f8ba80b338,0a10c442-1c62-471e-a9e6-b820e0fe8cda,858,clean,101.321,v1/full_scale/e55c9315-37fe-447f-adf9-73f8ba80b338.mp4,4557,2304.0
2304,4981,115.47282,e55c9315-37fe-447f-adf9-73f8ba80b338,0a10c442-1c62-471e-a9e6-b820e0fe8cda,527,fix,133.043,v1/full_scale/e55c9315-37fe-447f-adf9-73f8ba80b338.mp4,5508,2305.0
2305,13349,394.38723,e55c9315-37fe-447f-adf9-73f8ba80b338,0a10c442-1c62-471e-a9e6-b820e0fe8cda,536,fix_other_item,412.271,v1/full_scale/e55c9315-37fe-447f-adf9-73f8ba80b338.mp4,13885,2306.0
2306,13969,415.07825,e55c9315-37fe-447f-adf9-73f8ba80b338,0a10c442-1c62-471e-a9e6-b820e0fe8cda,1189,clean,454.706,v1/full_scale/e55c9315-37fe-447f-adf9-73f8ba80b338.mp4,15158,2307.0
2307,15594,469.23475,e55c9315-37fe-447f-adf9-73f8ba80b338,0a10c442-1c62-471e-a9e6-b820e0fe8cda,306,fix_other_item,479.434,v1/full_scale/e55c9315-37fe-447f-adf9-73f8ba80b338.mp4,15900,2308.0
12368,10,0.32376,0794309f-076e-4c16-92dc-ae338f4ef719,0adc2631-fa17-4a43-b1e6-a47fed810793,1073,collect,36.087,v1/full_scale/0794309f-076e-4c16-92dc-ae338f4ef719.mp4,1083,12369.0
12369,243,8.11184,0794309f-076e-4c16-92dc-ae338f4ef719,0adc2631-fa17-4a43-b1e6-a47fed810793,859,throw_away_trash,36.721,v1/full_scale/0794309f-076e-4c16-92dc-ae338f4ef719.mp4,1102,12370.0
12370,2152,71.73294,0794309f-076e-4c16-92dc-ae338f4ef719,0adc2631-fa17-4a43-b1e6-a47fed810793,60,use_phone,73.717,v1/full_scale/0794309f-076e-4c16-92dc-ae338f4ef719.mp4,2212,12371.0
12371,4079,135.9745,0794309f-076e-4c16-92dc-ae338f4ef719,0adc2631-fa17-4a43-b1e6-a47fed810793,746,take_out_the_trash,160.841,v1/full_scale/0794309f-076e-4c16-92dc-ae338f4ef719.mp4,4825,12372.0
12372,180,6.00961,0794309f-076e-4c16-92dc-ae338f4ef719,0adc2631-fa17-4a43-b1e6-a47fed810793,386,throw_away_trash,18.87213,v1/full_scale/0794309f-076e-4c16-92dc-ae338f4ef719.mp4,566,12373.0
12373,1080,35.98359,0794309f-076e-4c16-92dc-ae338f4ef719,0adc2631-fa17-4a43-b1e6-a47fed810793,48,throw_away_trash,37.59949,v1/full_scale/0794309f-076e-4c16-92dc-ae338f4ef719.mp4,1128,12374.0
12374,2098,69.9278,0794309f-076e-4c16-92dc-ae338f4ef719,0adc2631-fa17-4a43-b1e6-a47fed810793,93,use_phone,73.04009,v1/full_scale/0794309f-076e-4c16-92dc-ae338f4ef719.mp4,2191,12375.0
12375,2089,69.63966,0794309f-076e-4c16-92dc-ae338f4ef719,0adc2631-fa17-4a43-b1e6-a47fed810793,93,use_phone,72.72486,v1/full_scale/0794309f-076e-4c16-92dc-ae338f4ef719.mp4,2182,12376.0
12376,4,0.14894,0794309f-076e-4c16-92dc-ae338f4ef719,0adc2631-fa17-4a43-b1e6-a47fed810793,5354,pack_soil_into_the_ground_or_a_pot,178.591,v1/full_scale/0794309f-076e-4c16-92dc-ae338f4ef719.mp4,5358,12377.0
6435,84138,464.60044,80bfbc97-f01e-4556-8535-68a11dcad06d,0b4ee2b2-92b1-44ed-9be6-95e668ab41ec,42,read_a_book,466.0,v1/full_scale/80bfbc97-f01e-4556-8535-68a11dcad06d.mp4,84180,6436.0
6436,84192,466.40849,80bfbc97-f01e-4556-8535-68a11dcad06d,0b4ee2b2-92b1-44ed-9be6-95e668ab41ec,348,use_phone,478.0,v1/full_scale/80bfbc97-f01e-4556-8535-68a11dcad06d.mp4,84540,6437.0
6437,81305,370.16604,80bfbc97-f01e-4556-8535-68a11dcad06d,0b4ee2b2-92b1-44ed-9be6-95e668ab41ec,2779,read_a_book,462.79,v1/full_scale/80bfbc97-f01e-4556-8535-68a11dcad06d.mp4,84084,6438.0
6438,84196,466.52785,80bfbc97-f01e-4556-8535-68a11dcad06d,0b4ee2b2-92b1-44ed-9be6-95e668ab41ec,343,use_phone,477.952,v1/full_scale/80bfbc97-f01e-4556-8535-68a11dcad06d.mp4,84539,6439.0
6439,81343,371.42126,80bfbc97-f01e-4556-8535-68a11dcad06d,0b4ee2b2-92b1-44ed-9be6-95e668ab41ec,2854,read_a_book,466.555,v1/full_scale/80bfbc97-f01e-4556-8535-68a11dcad06d.mp4,84197,6440.0
6440,84197,466.55526,80bfbc97-f01e-4556-8535-68a11dcad06d,0b4ee2b2-92b1-44ed-9be6-95e668ab41ec,404,use_phone,480.043,v1/full_scale/80bfbc97-f01e-4556-8535-68a11dcad06d.mp4,84601,6441.0
6441,70945,24.8212,80bfbc97-f01e-4556-8535-68a11dcad06d,0b4ee2b2-92b1-44ed-9be6-95e668ab41ec,274,browse_through_clothing_items_on_rack,33.976,v1/full_scale/80bfbc97-f01e-4556-8535-68a11dcad06d.mp4,71219,6442.0
6442,76636,214.51951,80bfbc97-f01e-4556-8535-68a11dcad06d,0b4ee2b2-92b1-44ed-9be6-95e668ab41ec,457,converse,229.762,v1/full_scale/80bfbc97-f01e-4556-8535-68a11dcad06d.mp4,77093,6443.0
4975,19693,476.39137,7152d311-7801-487c-a6ed-a746e6abaa1f,0ca6a3ef-914f-4f87-832f-3f655021745c,40,clean,477.747,v1/full_scale/7152d311-7801-487c-a6ed-a746e6abaa1f.mp4,19733,4976.0
4976,18301,430.00229,7152d311-7801-487c-a6ed-a746e6abaa1f,0ca6a3ef-914f-4f87-832f-3f655021745c,203,fix_other_item,436.76,v1/full_scale/7152d311-7801-487c-a6ed-a746e6abaa1f.mp4,18504,4977.0
4977,19450,468.31189,7152d311-7801-487c-a6ed-a746e6abaa1f,0ca6a3ef-914f-4f87-832f-3f655021745c,352,fix_other_item,480.022,v1/full_scale/7152d311-7801-487c-a6ed-a746e6abaa1f.mp4,19802,4978.0
4978,18025,420.79066,7152d311-7801-487c-a6ed-a746e6abaa1f,0ca6a3ef-914f-4f87-832f-3f655021745c,71,use_hammer,423.16562,v1/full_scale/7152d311-7801-487c-a6ed-a746e6abaa1f.mp4,18096,4979.0
4979,19690,476.31443,7152d311-7801-487c-a6ed-a746e6abaa1f,0ca6a3ef-914f-4f87-832f-3f655021745c,42,clean,477.69784,v1/full_scale/7152d311-7801-487c-a6ed-a746e6abaa1f.mp4,19732,4980.0
4980,5455,1.79447,7152d311-7801-487c-a6ed-a746e6abaa1f,0ca6a3ef-914f-4f87-832f-3f655021745c,14347,fix,480.022,v1/full_scale/7152d311-7801-487c-a6ed-a746e6abaa1f.mp4,19802,4981.0
13908,26220,423.99288,022a0833-bd07-4dc6-8b94-2d82f0881009,0e397b67-e8cf-46b9-b17c-e20de0fbd405,1680,paint_using_paint_brush,480.0,v1/full_scale/022a0833-bd07-4dc6-8b94-2d82f0881009.mp4,27900,13909.0
13909,25171,389.04499,022a0833-bd07-4dc6-8b94-2d82f0881009,0e397b67-e8cf-46b9-b17c-e20de0fbd405,47,converse,390.604,v1/full_scale/022a0833-bd07-4dc6-8b94-2d82f0881009.mp4,25218,13910.0
13910,25042,384.74274,022a0833-bd07-4dc6-8b94-2d82f0881009,0e397b67-e8cf-46b9-b17c-e20de0fbd405,19,use_phone,385.377,v1/full_scale/022a0833-bd07-4dc6-8b94-2d82f0881009.mp4,25061,13911.0
13911,21693,273.10111,022a0833-bd07-4dc6-8b94-2d82f0881009,0e397b67-e8cf-46b9-b17c-e20de0fbd405,144,converse,277.908,v1/full_scale/022a0833-bd07-4dc6-8b94-2d82f0881009.mp4,21837,13912.0
13912,27371,462.358,022a0833-bd07-4dc6-8b94-2d82f0881009,0e397b67-e8cf-46b9-b17c-e20de0fbd405,529,paint_using_paint_brush,480.0,v1/full_scale/022a0833-bd07-4dc6-8b94-2d82f0881009.mp4,27900,13913.0
13913,25166,388.85399,022a0833-bd07-4dc6-8b94-2d82f0881009,0e397b67-e8cf-46b9-b17c-e20de0fbd405,50,use_phone,390.529,v1/full_scale/022a0833-bd07-4dc6-8b94-2d82f0881009.mp4,25216,13914.0
13914,27388,462.92997,022a0833-bd07-4dc6-8b94-2d82f0881009,0e397b67-e8cf-46b9-b17c-e20de0fbd405,512,paint_using_paint_brush,480.0,v1/full_scale/022a0833-bd07-4dc6-8b94-2d82f0881009.mp4,27900,13915.0
12853,6310,127.8947,8f38f48d-ac01-4339-8de3-e836e87513f6,0e8f2635-3b60-479f-9298-a5b24be13bbe,91,walk_down_stairs,130.949,v1/full_scale/8f38f48d-ac01-4339-8de3-e836e87513f6.mp4,6401,12854.0
12854,12912,347.97051,8f38f48d-ac01-4339-8de3-e836e87513f6,0e8f2635-3b60-479f-9298-a5b24be13bbe,304,use_a_laptop,358.113,v1/full_scale/8f38f48d-ac01-4339-8de3-e836e87513f6.mp4,13216,12855.0
12855,14712,407.9512,8f38f48d-ac01-4339-8de3-e836e87513f6,0e8f2635-3b60-479f-9298-a5b24be13bbe,1480,fix_other_item,457.287,v1/full_scale/8f38f48d-ac01-4339-8de3-e836e87513f6.mp4,16192,12856.0
12856,6307,127.81066,8f38f48d-ac01-4339-8de3-e836e87513f6,0e8f2635-3b60-479f-9298-a5b24be13bbe,104,walk_down_stairs,131.27477,v1/full_scale/8f38f48d-ac01-4339-8de3-e836e87513f6.mp4,6411,12857.0
12857,12736,342.11401,8f38f48d-ac01-4339-8de3-e836e87513f6,0e8f2635-3b60-479f-9298-a5b24be13bbe,501,use_a_laptop,358.7934,v1/full_scale/8f38f48d-ac01-4339-8de3-e836e87513f6.mp4,13237,12858.0
12858,14797,410.79179,8f38f48d-ac01-4339-8de3-e836e87513f6,0e8f2635-3b60-479f-9298-a5b24be13bbe,1526,fix_other_item,461.65746,v1/full_scale/8f38f48d-ac01-4339-8de3-e836e87513f6.mp4,16323,12859.0
12859,4311,61.25537,8f38f48d-ac01-4339-8de3-e836e87513f6,0e8f2635-3b60-479f-9298-a5b24be13bbe,307,drill_into_wall,71.51272,v1/full_scale/8f38f48d-ac01-4339-8de3-e836e87513f6.mp4,4618,12860.0
12860,12804,344.36677,8f38f48d-ac01-4339-8de3-e836e87513f6,0e8f2635-3b60-479f-9298-a5b24be13bbe,435,use_a_laptop,358.86302,v1/full_scale/8f38f48d-ac01-4339-8de3-e836e87513f6.mp4,13239,12861.0
12861,13287,360.47097,8f38f48d-ac01-4339-8de3-e836e87513f6,0e8f2635-3b60-479f-9298-a5b24be13bbe,3573,"""clean",479.567,v1/full_scale/8f38f48d-ac01-4339-8de3-e836e87513f6.mp4,16860,12862.0
12862,2473,0.0,8f38f48d-ac01-4339-8de3-e836e87513f6,0e8f2635-3b60-479f-9298-a5b24be13bbe,120,move,4.00857,v1/full_scale/8f38f48d-ac01-4339-8de3-e836e87513f6.mp4,2593,12863.0
12863,3318,28.1746,8f38f48d-ac01-4339-8de3-e836e87513f6,0e8f2635-3b60-479f-9298-a5b24be13bbe,320,dismantle_other_item,38.8333,v1/full_scale/8f38f48d-ac01-4339-8de3-e836e87513f6.mp4,3638,12864.0
12864,13796,377.43953,8f38f48d-ac01-4339-8de3-e836e87513f6,0e8f2635-3b60-479f-9298-a5b24be13bbe,2855,fix_bicycle,472.6123,v1/full_scale/8f38f48d-ac01-4339-8de3-e836e87513f6.mp4,16651,12865.0
12865,6317,128.13573,8f38f48d-ac01-4339-8de3-e836e87513f6,0e8f2635-3b60-479f-9298-a5b24be13bbe,95,walk_down_stairs,131.3039,v1/full_scale/8f38f48d-ac01-4339-8de3-e836e87513f6.mp4,6412,12866.0
12866,5319,94.87243,8f38f48d-ac01-4339-8de3-e836e87513f6,0e8f2635-3b60-479f-9298-a5b24be13bbe,38,clean,96.13678,v1/full_scale/8f38f48d-ac01-4339-8de3-e836e87513f6.mp4,5357,12867.0
12867,5661,106.28201,8f38f48d-ac01-4339-8de3-e836e87513f6,0e8f2635-3b60-479f-9298-a5b24be13bbe,243,put_away_(or_take_out)_ingredients_in_storage,114.37768,v1/full_scale/8f38f48d-ac01-4339-8de3-e836e87513f6.mp4,5904,12868.0
12868,5935,115.38545,8f38f48d-ac01-4339-8de3-e836e87513f6,0e8f2635-3b60-479f-9298-a5b24be13bbe,160,browse_through_accessories_on_rack,120.72279,v1/full_scale/8f38f48d-ac01-4339-8de3-e836e87513f6.mp4,6095,12869.0
12869,6759,142.86591,8f38f48d-ac01-4339-8de3-e836e87513f6,0e8f2635-3b60-479f-9298-a5b24be13bbe,48,throw_away_trash,144.48142,v1/full_scale/8f38f48d-ac01-4339-8de3-e836e87513f6.mp4,6807,12870.0
996,29130,11.78401,d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,0f69b179-6659-484c-b0a8-413b38f31043,3096,fix_other_item,115.0,v1/full_scale/d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad.mp4,32226,997.0
997,32398,120.74684,d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,0f69b179-6659-484c-b0a8-413b38f31043,308,walk_down_stairs,131.0,v1/full_scale/d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad.mp4,32706,998.0
998,32734,131.94413,d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,0f69b179-6659-484c-b0a8-413b38f31043,572,use_phone,151.0,v1/full_scale/d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad.mp4,33306,999.0
999,34640,195.47011,d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,0f69b179-6659-484c-b0a8-413b38f31043,316,walk_down_stairs,206.0,v1/full_scale/d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad.mp4,34956,1000.0
1000,35725,231.64806,d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,0f69b179-6659-484c-b0a8-413b38f31043,791,write_notes_in_a_paper,258.0,v1/full_scale/d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad.mp4,36516,1001.0
1001,38445,322.30782,d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,0f69b179-6659-484c-b0a8-413b38f31043,321,use_phone,333.0,v1/full_scale/d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad.mp4,38766,1002.0
1002,38808,334.39677,d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,0f69b179-6659-484c-b0a8-413b38f31043,4218,use_a_laptop,475.0,v1/full_scale/d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad.mp4,43026,1003.0
1003,32375,119.95339,d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,0f69b179-6659-484c-b0a8-413b38f31043,314,walk_down_stairs,130.42422,v1/full_scale/d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad.mp4,32689,1004.0
1004,34529,191.76239,d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,0f69b179-6659-484c-b0a8-413b38f31043,303,walk_down_stairs,201.88261,v1/full_scale/d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad.mp4,34832,1005.0
1005,42405,454.28477,d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,0f69b179-6659-484c-b0a8-413b38f31043,59,use_a_laptop,456.26835,v1/full_scale/d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad.mp4,42464,1006.0
1006,43049,475.7655,d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,0f69b179-6659-484c-b0a8-413b38f31043,49,use_phone,477.40678,v1/full_scale/d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad.mp4,43098,1007.0
1007,36300,250.79992,d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,0f69b179-6659-484c-b0a8-413b38f31043,194,write_notes_in_a_paper,257.25641,v1/full_scale/d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad.mp4,36494,1008.0
1008,38010,307.79588,d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,0f69b179-6659-484c-b0a8-413b38f31043,132,gather_dirty_laundry,312.21141,v1/full_scale/d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad.mp4,38142,1009.0
1009,31191,80.48399,d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,0f69b179-6659-484c-b0a8-413b38f31043,50,converse,82.17906,v1/full_scale/d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad.mp4,31241,1010.0
1010,34516,191.34869,d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,0f69b179-6659-484c-b0a8-413b38f31043,357,walk_down_stairs,203.24489,v1/full_scale/d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad.mp4,34873,1011.0
1011,36298,250.74659,d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,0f69b179-6659-484c-b0a8-413b38f31043,200,write_notes_in_a_paper,257.41477,v1/full_scale/d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad.mp4,36498,1012.0
1012,37566,292.99244,d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,0f69b179-6659-484c-b0a8-413b38f31043,85,clean,295.84659,v1/full_scale/d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad.mp4,37651,1013.0
1013,37970,306.46598,d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,0f69b179-6659-484c-b0a8-413b38f31043,197,gather_dirty_laundry,313.04409,v1/full_scale/d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad.mp4,38167,1014.0
1014,38240,315.46907,d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,0f69b179-6659-484c-b0a8-413b38f31043,73,clean,317.89429,v1/full_scale/d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad.mp4,38313,1015.0
1015,38411,321.18247,d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,0f69b179-6659-484c-b0a8-413b38f31043,4691,use_phone,477.52,v1/full_scale/d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad.mp4,43102,1016.0
1016,42419,454.77819,d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad,0f69b179-6659-484c-b0a8-413b38f31043,89,use_a_laptop,457.74451,v1/full_scale/d651a4c5-b3ef-4f9a-b69c-5e9baebae9ad.mp4,42508,1017.0
5431,15890,349.66331,84995fe3-7ade-4075-932d-274f167c27e1,12da525c-2aff-406f-93b5-90f673d18ff7,117,enter_a_supermarket,353.552,v1/full_scale/84995fe3-7ade-4075-932d-274f167c27e1.mp4,16007,5432.0
5432,18789,446.31036,84995fe3-7ade-4075-932d-274f167c27e1,12da525c-2aff-406f-93b5-90f673d18ff7,495,pack_food_items,462.809,v1/full_scale/84995fe3-7ade-4075-932d-274f167c27e1.mp4,19284,5433.0
5433,11202,193.38417,84995fe3-7ade-4075-932d-274f167c27e1,12da525c-2aff-406f-93b5-90f673d18ff7,953,converse,225.155,v1/full_scale/84995fe3-7ade-4075-932d-274f167c27e1.mp4,12155,5434.0
5434,12361,232.02747,84995fe3-7ade-4075-932d-274f167c27e1,12da525c-2aff-406f-93b5-90f673d18ff7,86,exit_a_supermarket,234.914,v1/full_scale/84995fe3-7ade-4075-932d-274f167c27e1.mp4,12447,5435.0
5435,6639,41.30599,84995fe3-7ade-4075-932d-274f167c27e1,12da525c-2aff-406f-93b5-90f673d18ff7,4405,browse_through_other_items_on_rack,188.123,v1/full_scale/84995fe3-7ade-4075-932d-274f167c27e1.mp4,11044,5436.0
5436,11777,212.56611,84995fe3-7ade-4075-932d-274f167c27e1,12da525c-2aff-406f-93b5-90f673d18ff7,64,pay_at_billing_counter,214.698,v1/full_scale/84995fe3-7ade-4075-932d-274f167c27e1.mp4,11841,5437.0
5437,12072,222.40367,84995fe3-7ade-4075-932d-274f167c27e1,12da525c-2aff-406f-93b5-90f673d18ff7,46,converse,223.941,v1/full_scale/84995fe3-7ade-4075-932d-274f167c27e1.mp4,12118,5438.0
5438,12372,232.39326,84995fe3-7ade-4075-932d-274f167c27e1,12da525c-2aff-406f-93b5-90f673d18ff7,33,exit_a_supermarket,233.484,v1/full_scale/84995fe3-7ade-4075-932d-274f167c27e1.mp4,12405,5439.0
5439,15951,351.68881,84995fe3-7ade-4075-932d-274f167c27e1,12da525c-2aff-406f-93b5-90f673d18ff7,39,enter_a_supermarket,352.991,v1/full_scale/84995fe3-7ade-4075-932d-274f167c27e1.mp4,15990,5440.0
5440,16038,354.59554,84995fe3-7ade-4075-932d-274f167c27e1,12da525c-2aff-406f-93b5-90f673d18ff7,3762,browse_through_groceries_or_food_items_on_rack,480.0,v1/full_scale/84995fe3-7ade-4075-932d-274f167c27e1.mp4,19800,5441.0
5441,6220,27.34267,84995fe3-7ade-4075-932d-274f167c27e1,12da525c-2aff-406f-93b5-90f673d18ff7,906,enter_a_supermarket,57.52652,v1/full_scale/84995fe3-7ade-4075-932d-274f167c27e1.mp4,7126,5442.0
5442,7124,57.46116,84995fe3-7ade-4075-932d-274f167c27e1,12da525c-2aff-406f-93b5-90f673d18ff7,1258,browse_through_other_items_on_rack,99.40122,v1/full_scale/84995fe3-7ade-4075-932d-274f167c27e1.mp4,8382,5443.0
5443,11404,200.13313,84995fe3-7ade-4075-932d-274f167c27e1,12da525c-2aff-406f-93b5-90f673d18ff7,555,pay_at_billing_counter,218.64208,v1/full_scale/84995fe3-7ade-4075-932d-274f167c27e1.mp4,11959,5444.0
5444,11904,216.8109,84995fe3-7ade-4075-932d-274f167c27e1,12da525c-2aff-406f-93b5-90f673d18ff7,192,pack_other_items_into_bags,223.21498,v1/full_scale/84995fe3-7ade-4075-932d-274f167c27e1.mp4,12096,5445.0
5445,12129,224.29951,84995fe3-7ade-4075-932d-274f167c27e1,12da525c-2aff-406f-93b5-90f673d18ff7,287,exit_a_supermarket,233.85031,v1/full_scale/84995fe3-7ade-4075-932d-274f167c27e1.mp4,12416,5446.0
5446,15936,351.20933,84995fe3-7ade-4075-932d-274f167c27e1,12da525c-2aff-406f-93b5-90f673d18ff7,254,enter_a_supermarket,359.68007,v1/full_scale/84995fe3-7ade-4075-932d-274f167c27e1.mp4,16190,5447.0
5447,18738,444.58476,84995fe3-7ade-4075-932d-274f167c27e1,12da525c-2aff-406f-93b5-90f673d18ff7,888,pack_food_items,474.19774,v1/full_scale/84995fe3-7ade-4075-932d-274f167c27e1.mp4,19626,5448.0
11158,10022,334.07043,8ede027d-8a00-480a-952e-38544ade6cfb,130f4f1d-5ea6-4a8b-87fe-c7428d65544e,1127,use_a_vacuum_cleaner_to_clean,371.626,v1/full_scale/8ede027d-8a00-480a-952e-38544ade6cfb.mp4,11149,11159.0
11159,11303,376.7715,8ede027d-8a00-480a-952e-38544ade6cfb,130f4f1d-5ea6-4a8b-87fe-c7428d65544e,43,clean,378.185,v1/full_scale/8ede027d-8a00-480a-952e-38544ade6cfb.mp4,11346,11160.0
11160,26,0.86271,8ede027d-8a00-480a-952e-38544ade6cfb,130f4f1d-5ea6-4a8b-87fe-c7428d65544e,11143,clean_something_with_air_blower,372.29091,v1/full_scale/8ede027d-8a00-480a-952e-38544ade6cfb.mp4,11169,11161.0
11161,9989,332.96463,8ede027d-8a00-480a-952e-38544ade6cfb,130f4f1d-5ea6-4a8b-87fe-c7428d65544e,36,clean,334.17462,v1/full_scale/8ede027d-8a00-480a-952e-38544ade6cfb.mp4,10025,11162.0
11162,11251,375.04925,8ede027d-8a00-480a-952e-38544ade6cfb,130f4f1d-5ea6-4a8b-87fe-c7428d65544e,359,clean,387.0,v1/full_scale/8ede027d-8a00-480a-952e-38544ade6cfb.mp4,11610,11163.0
11163,1947,64.9061,8ede027d-8a00-480a-952e-38544ade6cfb,130f4f1d-5ea6-4a8b-87fe-c7428d65544e,375,fix_pipe,77.41071,v1/full_scale/8ede027d-8a00-480a-952e-38544ade6cfb.mp4,2322,11164.0
11164,10029,334.28496,8ede027d-8a00-480a-952e-38544ade6cfb,130f4f1d-5ea6-4a8b-87fe-c7428d65544e,1176,clean_something_with_air_blower,373.504,v1/full_scale/8ede027d-8a00-480a-952e-38544ade6cfb.mp4,11205,11165.0
9319,83,2.75333,74d7c3a0-d845-42da-8e3b-a68fbee6cece,13256d14-0d3c-45b0-a842-f6f3dbbef8fc,14317,converse,480.0,v1/full_scale/74d7c3a0-d845-42da-8e3b-a68fbee6cece.mp4,14400,9320.0
9320,11622,387.41375,74d7c3a0-d845-42da-8e3b-a68fbee6cece,13256d14-0d3c-45b0-a842-f6f3dbbef8fc,2778,use_phone,480.0,v1/full_scale/74d7c3a0-d845-42da-8e3b-a68fbee6cece.mp4,14400,9321.0
9321,174,5.81175,74d7c3a0-d845-42da-8e3b-a68fbee6cece,13256d14-0d3c-45b0-a842-f6f3dbbef8fc,15,converse,6.285,v1/full_scale/74d7c3a0-d845-42da-8e3b-a68fbee6cece.mp4,189,9322.0
9322,433,14.44502,74d7c3a0-d845-42da-8e3b-a68fbee6cece,13256d14-0d3c-45b0-a842-f6f3dbbef8fc,66,converse,16.629,v1/full_scale/74d7c3a0-d845-42da-8e3b-a68fbee6cece.mp4,499,9323.0
9323,621,20.69843,74d7c3a0-d845-42da-8e3b-a68fbee6cece,13256d14-0d3c-45b0-a842-f6f3dbbef8fc,144,converse,25.512,v1/full_scale/74d7c3a0-d845-42da-8e3b-a68fbee6cece.mp4,765,9324.0
9324,1286,42.85996,74d7c3a0-d845-42da-8e3b-a68fbee6cece,13256d14-0d3c-45b0-a842-f6f3dbbef8fc,63,converse,44.956,v1/full_scale/74d7c3a0-d845-42da-8e3b-a68fbee6cece.mp4,1349,9325.0
9325,1607,53.57819,74d7c3a0-d845-42da-8e3b-a68fbee6cece,13256d14-0d3c-45b0-a842-f6f3dbbef8fc,136,converse,58.09,v1/full_scale/74d7c3a0-d845-42da-8e3b-a68fbee6cece.mp4,1743,9326.0
9326,1787,59.55555,74d7c3a0-d845-42da-8e3b-a68fbee6cece,13256d14-0d3c-45b0-a842-f6f3dbbef8fc,128,converse,63.825,v1/full_scale/74d7c3a0-d845-42da-8e3b-a68fbee6cece.mp4,1915,9327.0
9327,1991,66.3783,74d7c3a0-d845-42da-8e3b-a68fbee6cece,13256d14-0d3c-45b0-a842-f6f3dbbef8fc,75,converse,68.857,v1/full_scale/74d7c3a0-d845-42da-8e3b-a68fbee6cece.mp4,2066,9328.0
9328,2130,71.01539,74d7c3a0-d845-42da-8e3b-a68fbee6cece,13256d14-0d3c-45b0-a842-f6f3dbbef8fc,22,converse,71.747,v1/full_scale/74d7c3a0-d845-42da-8e3b-a68fbee6cece.mp4,2152,9329.0
